result_type,capture_time_utc,capture_date_utc,historical_or_current,property_id,property_name,website,target_unit_id,target_unit_key,july31_rp_date,july31_surgex_date,july31_surgex_provenance,portal_selection_reason,selected_portal_url,selected_portal_status,selected_parser_inventory_units,current_unit_present,current_unit_match_count,current_parser_unit_number,current_raw_source_date,current_raw_date_origin,current_visible_source_date,current_apply_move_in_date,current_normalized_date,current_normalized_provenance,current_source_date_present,current_future_presence,current_explicit_future_recovered,current_vs_rp_comparison,current_minus_rp_days,current_within_one_day_of_rp,failure
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,222719,Penbrooke Meadows,https://www.morgan-properties.com/apartments/ny/penfield/penbrooke-meadows-apartments/,79,79,2026-08-24,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://penbrookemeadows.securecafe.com/onlineleasing/penbrooke-meadows/availableunits.aspx,200,22,true,1,79,8/25/2026,apply_move_in_fallback,,8/25/2026,2026-08-25,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,224728,Oak Place,https://www.morgan-properties.com/apartments/ok/oklahoma-city/oak-place/,003,003,2026-09-29,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://oakplaceapartments.securecafe.com/onlineleasing/oak-place1/availableunits.aspx,200,12,true,1,003,9/30/2026,apply_move_in_fallback,,9/30/2026,2026-09-30,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,224728,Oak Place,https://www.morgan-properties.com/apartments/ok/oklahoma-city/oak-place/,021,021,2026-08-30,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://oakplaceapartments.securecafe.com/onlineleasing/oak-place1/availableunits.aspx,200,12,true,1,021,8/31/2026,apply_move_in_fallback,,8/31/2026,2026-08-31,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,224728,Oak Place,https://www.morgan-properties.com/apartments/ok/oklahoma-city/oak-place/,091,091,2026-08-13,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://oakplaceapartments.securecafe.com/onlineleasing/oak-place1/availableunits.aspx,200,12,true,1,091,8/14/2026,apply_move_in_fallback,,8/14/2026,2026-08-14,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,224728,Oak Place,https://www.morgan-properties.com/apartments/ok/oklahoma-city/oak-place/,127,127,2026-09-17,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://oakplaceapartments.securecafe.com/onlineleasing/oak-place1/availableunits.aspx,200,12,true,1,127,9/18/2026,apply_move_in_fallback,,9/18/2026,2026-09-18,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,224728,Oak Place,https://www.morgan-properties.com/apartments/ok/oklahoma-city/oak-place/,168,168,2026-10-29,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://oakplaceapartments.securecafe.com/onlineleasing/oak-place1/availableunits.aspx,200,12,true,1,168,10/30/2026,apply_move_in_fallback,,10/30/2026,2026-10-30,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,224728,Oak Place,https://www.morgan-properties.com/apartments/ok/oklahoma-city/oak-place/,170,170,2026-09-03,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://oakplaceapartments.securecafe.com/onlineleasing/oak-place1/availableunits.aspx,200,12,true,1,170,9/4/2026,apply_move_in_fallback,,9/4/2026,2026-09-04,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,224728,Oak Place,https://www.morgan-properties.com/apartments/ok/oklahoma-city/oak-place/,176,176,2026-08-11,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://oakplaceapartments.securecafe.com/onlineleasing/oak-place1/availableunits.aspx,200,12,true,1,176,8/8/2026,apply_move_in_fallback,,8/8/2026,2026-08-08,explicit_future,true,true,true,current_other_future,-3,false,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0227,0227,2026-09-29,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0227,9/30/2026,apply_move_in_fallback,,9/30/2026,2026-09-30,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0308,0308,2026-10-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0308,10/7/2026,apply_move_in_fallback,,10/7/2026,2026-10-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0313,0313,2026-09-19,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0313,9/20/2026,apply_move_in_fallback,,9/20/2026,2026-09-20,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0407,0407,2026-08-17,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0407,8/18/2026,apply_move_in_fallback,,8/18/2026,2026-08-18,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0408,0408,2026-09-07,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0408,9/8/2026,apply_move_in_fallback,,9/8/2026,2026-09-08,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0419,0419,2026-09-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0419,9/5/2026,apply_move_in_fallback,,9/5/2026,2026-09-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0501,0501,2026-08-16,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0501,8/17/2026,apply_move_in_fallback,,8/17/2026,2026-08-17,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0504,0504,2026-08-08,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0504,8/9/2026,apply_move_in_fallback,,8/9/2026,2026-08-09,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0708,0708,2026-09-12,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0708,9/13/2026,apply_move_in_fallback,,9/13/2026,2026-09-13,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0717,0717,2026-10-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0717,10/3/2026,apply_move_in_fallback,,10/3/2026,2026-10-03,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0819,0819,2026-10-01,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0819,10/2/2026,apply_move_in_fallback,,10/2/2026,2026-10-02,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,0911,0911,2026-10-05,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,0911,10/6/2026,apply_move_in_fallback,,10/6/2026,2026-10-06,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,1005,1005,2026-10-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,1005,10/4/2026,apply_move_in_fallback,,10/4/2026,2026-10-04,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,1022,1022,2026-09-17,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,1022,9/18/2026,apply_move_in_fallback,,9/18/2026,2026-09-18,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,1026,1026,2026-08-20,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,1026,8/21/2026,apply_move_in_fallback,,8/21/2026,2026-08-21,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,227790,The Charles,https://thecharlesslc.com/,1111,1111,2026-08-21,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thecharlesslc.securecafe.com/onlineleasing/the-charles-1/availableunits.aspx,200,30,true,1,1111,8/22/2026,apply_move_in_fallback,,8/22/2026,2026-08-22,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,228399,Gull Prairie/Gull Run Apartments & Townhomes,https://www.gullprairieapartments.com/,4028-3B,4028-3B,2026-08-02,2026-07-31,available_now,unique_max_target_unit_overlap,https://gullprairieapartments.securecafe.com/onlineleasing/gull-prairie-gull-run-apartments-and-townhomes/availableunits.aspx,200,70,true,1,4028-3B,8/2/2026,apply_move_in_fallback,Available,8/2/2026,2026-08-02,explicit_future,true,true,true,current_exact,0,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,228399,Gull Prairie/Gull Run Apartments & Townhomes,https://www.gullprairieapartments.com/,5777-3A,5777-3A,2026-08-01,2026-07-31,available_now,unique_max_target_unit_overlap,https://gullprairieapartments.securecafe.com/onlineleasing/gull-prairie-gull-run-apartments-and-townhomes/availableunits.aspx,200,70,true,1,5777-3A,8/2/2026,apply_move_in_fallback,Available,8/2/2026,2026-08-02,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,230755,Park Guilderland,http://www.parkguilderland.com,004-107,004-107,2026-08-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://parkguilderland.securecafe.com/onlineleasing/park-guilderland/availableunits.aspx,200,3,true,1,004-107,8/4/2026,apply_move_in_fallback,,8/4/2026,2026-08-04,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,230755,Park Guilderland,http://www.parkguilderland.com,004-211,004-211,2026-08-27,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://parkguilderland.securecafe.com/onlineleasing/park-guilderland/availableunits.aspx,200,3,true,1,004-211,8/28/2026,apply_move_in_fallback,,8/28/2026,2026-08-28,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,230755,Park Guilderland,http://www.parkguilderland.com,005-404,005-404,2026-08-24,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://parkguilderland.securecafe.com/onlineleasing/park-guilderland/availableunits.aspx,200,3,true,1,005-404,8/25/2026,apply_move_in_fallback,,8/25/2026,2026-08-25,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,235398,Bell Rock Springs,https://www.bellrocksprings.com/,1424,1424,2026-08-10,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://bellrocksprings.securecafe.com/onlineleasing/bell-rock-springs/availableunits.aspx,200,26,true,1,1424,8/11/2026,apply_move_in_fallback,,8/11/2026,2026-08-11,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,235398,Bell Rock Springs,https://www.bellrocksprings.com/,1426,1426,2026-10-11,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://bellrocksprings.securecafe.com/onlineleasing/bell-rock-springs/availableunits.aspx,200,26,true,1,1426,10/12/2026,apply_move_in_fallback,,10/12/2026,2026-10-12,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,235398,Bell Rock Springs,https://www.bellrocksprings.com/,211,211,2026-09-27,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://bellrocksprings.securecafe.com/onlineleasing/bell-rock-springs/availableunits.aspx,200,26,true,1,211,9/28/2026,apply_move_in_fallback,,9/28/2026,2026-09-28,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,235398,Bell Rock Springs,https://www.bellrocksprings.com/,3-1002,3-1002,2026-10-25,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://bellrocksprings.securecafe.com/onlineleasing/bell-rock-springs/availableunits.aspx,200,26,true,1,3-1002,10/26/2026,apply_move_in_fallback,,10/26/2026,2026-10-26,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,235398,Bell Rock Springs,https://www.bellrocksprings.com/,3-1207,3-1207,2026-09-24,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://bellrocksprings.securecafe.com/onlineleasing/bell-rock-springs/availableunits.aspx,200,26,true,1,3-1207,9/25/2026,apply_move_in_fallback,,9/25/2026,2026-09-25,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,235398,Bell Rock Springs,https://www.bellrocksprings.com/,303,303,2026-10-04,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://bellrocksprings.securecafe.com/onlineleasing/bell-rock-springs/availableunits.aspx,200,26,true,1,303,10/5/2026,apply_move_in_fallback,,10/5/2026,2026-10-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,235398,Bell Rock Springs,https://www.bellrocksprings.com/,315,315,2026-09-22,2026-07-31,capture_date_default,target_overlap_tie_identical_inventory_first_published,https://bellrocksprings.securecafe.com/onlineleasing/bell-rock-springs/availableunits.aspx,200,26,true,1,315,9/23/2026,apply_move_in_fallback,,9/23/2026,2026-09-23,explicit_future,true,true,true,current_plus_one_day,1,true,
