pid,property_name,city,state,website,top_guess_conventional,top_guess_floor_plans,top_guess_models,top_guess_rentcafe_spa,top_guess_other
268724,Residences at Mazza,Washington,DC,https://www.residencesatmazza.com/,https://www.residencesatmazza.com/washington/residences-at-mazza/conventional/,https://www.residencesatmazza.com/floor-plans/,https://www.residencesatmazza.com/models,https://www.residencesatmazza.com/apartments/dc/washington/floor-plans#/,https://www.residencesatmazza.com/Floor-plans.aspx
268888,Artthaus Jack London,Oakland,CA,https://arthaus.mov/building-community.php?slug=arthaus-jack-london,https://arthaus.mov/oakland/artthaus-jack-london/conventional/,https://arthaus.mov/floor-plans/,https://arthaus.mov/models,https://arthaus.mov/apartments/ca/oakland/floor-plans#/,https://arthaus.mov/Floor-plans.aspx
268941,Azola South Tampa,Tampa,FL,https://www.azolasouthtampa.com/,https://www.azolasouthtampa.com/tampa/azola-south-tampa/conventional/,https://www.azolasouthtampa.com/floor-plans/,https://www.azolasouthtampa.com/models,https://www.azolasouthtampa.com/apartments/fl/tampa/floor-plans#/,https://www.azolasouthtampa.com/Floor-plans.aspx
26946,Bermuda Terrace,Las Vegas,NV,www.bermudaterraceapts.com,https://www.bermudaterraceapts.com/las-vegas/bermuda-terrace/conventional/,https://www.bermudaterraceapts.com/floor-plans/,https://www.bermudaterraceapts.com/models,https://www.bermudaterraceapts.com/apartments/nv/las-vegas/floor-plans#/,https://www.bermudaterraceapts.com/Floor-plans.aspx
269320,Collection Champions Circle,Fort Worth,TX,https://www.collectionchampionscircle.com/,https://www.collectionchampionscircle.com/fort-worth/collection-champions-circle/conventional/,https://www.collectionchampionscircle.com/floor-plans/,https://www.collectionchampionscircle.com/models,https://www.collectionchampionscircle.com/apartments/tx/fort-worth/floor-plans#/,https://www.collectionchampionscircle.com/Floor-plans.aspx
7837,Cedar Shores,San Diego,CA,http://www.cedarshoresapts.com/,http://www.cedarshoresapts.com/san-diego/cedar-shores/conventional/,http://www.cedarshoresapts.com/floor-plans/,http://www.cedarshoresapts.com/models,http://www.cedarshoresapts.com/apartments/ca/san-diego/floor-plans#/,http://www.cedarshoresapts.com/Floor-plans.aspx
78783,Link 480,Beverly,MA,https://thebeverlycollectionapts.com/,https://thebeverlycollectionapts.com/beverly/link-480/conventional/,https://thebeverlycollectionapts.com/floor-plans/,https://thebeverlycollectionapts.com/models,https://thebeverlycollectionapts.com/apartments/ma/beverly/floor-plans#/,https://thebeverlycollectionapts.com/Floor-plans.aspx
7886,Azure Place,Memphis,TN,https://www.azureplaceapts.com/,https://www.azureplaceapts.com/memphis/azure-place/conventional/,https://www.azureplaceapts.com/floor-plans/,https://www.azureplaceapts.com/models,https://www.azureplaceapts.com/apartments/tn/memphis/floor-plans#/,https://www.azureplaceapts.com/Floor-plans.aspx
78759,The Reflection at Montgomery Ridge,Allen,TX,https://reflectionapartments.com/,https://reflectionapartments.com/allen/the-reflection-at-montgomery-ridge/conventional/,https://reflectionapartments.com/floor-plans/,https://reflectionapartments.com/models,https://reflectionapartments.com/apartments/tx/allen/floor-plans#/,https://reflectionapartments.com/Floor-plans.aspx
78555,Ridges Of Geneva East,Lake Geneva,WI,https://www.blakecapitalcorp.com/apartments/wi/lake-geneva/the-ridges-of-geneva-east/,https://www.blakecapitalcorp.com/lake-geneva/ridges-of-geneva-east/conventional/,https://www.blakecapitalcorp.com/floor-plans/,https://www.blakecapitalcorp.com/models,https://www.blakecapitalcorp.com/apartments/wi/lake-geneva/floor-plans#/,https://www.blakecapitalcorp.com/Floor-plans.aspx
78911,Vera,Jacksonville,FL,www.veraluxuryliving.com,https://www.veraluxuryliving.com/jacksonville/vera/conventional/,https://www.veraluxuryliving.com/floor-plans/,https://www.veraluxuryliving.com/models,https://www.veraluxuryliving.com/apartments/fl/jacksonville/floor-plans#/,https://www.veraluxuryliving.com/Floor-plans.aspx
78597,,,,https://www.sentral.com/denver/union-station,,https://www.sentral.com/floor-plans/,https://www.sentral.com/models,,https://www.sentral.com/Floor-plans.aspx
78381,Rose Park Commons,Roseville,MN,https://krcapartments.com/property-detail/?propid=148&propname=1634EA%20Rose%20Park,https://krcapartments.com/roseville/rose-park-commons/conventional/,https://krcapartments.com/floor-plans/,https://krcapartments.com/models,https://krcapartments.com/apartments/mn/roseville/floor-plans#/,https://krcapartments.com/Floor-plans.aspx
78742,Central Gardens Grand,Palm Beach Gardens,FL,http://centralgardensgrand.com/,http://centralgardensgrand.com/palm-beach-gardens/central-gardens-grand/conventional/,http://centralgardensgrand.com/floor-plans/,http://centralgardensgrand.com/models,http://centralgardensgrand.com/apartments/fl/palm-beach-gardens/floor-plans#/,http://centralgardensgrand.com/Floor-plans.aspx
78593,Estes Park,Carrboro,NC,http://www.gscapts.com/apartments/Carrboro_NC/zip_27510/gsc/4510,http://www.gscapts.com/carrboro/estes-park/conventional/,http://www.gscapts.com/floor-plans/,http://www.gscapts.com/models,http://www.gscapts.com/apartments/nc/carrboro/floor-plans#/,http://www.gscapts.com/Floor-plans.aspx
78992,22Slate,Madison,WI,http://www.22slate.com/,http://www.22slate.com/madison/22slate/conventional/,http://www.22slate.com/floor-plans/,http://www.22slate.com/models,http://www.22slate.com/apartments/wi/madison/floor-plans#/,http://www.22slate.com/Floor-plans.aspx
78791,The Watson,Quincy,MA,https://6735762.onlineleasing.realpage.com,https://6735762.onlineleasing.realpage.com/quincy/the-watson/conventional/,https://6735762.onlineleasing.realpage.com/floor-plans/,https://6735762.onlineleasing.realpage.com/models,https://6735762.onlineleasing.realpage.com/apartments/ma/quincy/floor-plans#/,https://6735762.onlineleasing.realpage.com/Floor-plans.aspx
78947,Milwaukee Fortress,Milwaukee,WI,https://milwaukeefortress.com/apts/,https://milwaukeefortress.com/milwaukee/milwaukee-fortress/conventional/,https://milwaukeefortress.com/floor-plans/,https://milwaukeefortress.com/models,https://milwaukeefortress.com/apartments/wi/milwaukee/floor-plans#/,https://milwaukeefortress.com/Floor-plans.aspx
78373,Fenway Apartments,Westminster,CA,https://www.allenproperties.net/fenway-apartments-westminster-ca/,https://www.allenproperties.net/westminster/fenway-apartments/conventional/,https://www.allenproperties.net/floor-plans/,https://www.allenproperties.net/models,https://www.allenproperties.net/apartments/ca/westminster/floor-plans#/,https://www.allenproperties.net/Floor-plans.aspx
78785,The Veridian Residences,Portsmouth,NH,http://veridianresidences.com/,http://veridianresidences.com/portsmouth/the-veridian-residences/conventional/,http://veridianresidences.com/floor-plans/,http://veridianresidences.com/models,http://veridianresidences.com/apartments/nh/portsmouth/floor-plans#/,http://veridianresidences.com/Floor-plans.aspx
77682,Palisades at Legacy Oaks,Knightdale,NC,https://9175035.onlineleasing.realpage.com/#k=81118,https://9175035.onlineleasing.realpage.com/knightdale/palisades-at-legacy-oaks/conventional/,https://9175035.onlineleasing.realpage.com/floor-plans/,https://9175035.onlineleasing.realpage.com/models,https://9175035.onlineleasing.realpage.com/apartments/nc/knightdale/floor-plans#/,https://9175035.onlineleasing.realpage.com/Floor-plans.aspx
78093,Highland at Spring Hill,Mobile,AL,http://highlandatspringhill.com/,http://highlandatspringhill.com/mobile/highland-at-spring-hill/conventional/,http://highlandatspringhill.com/floor-plans/,http://highlandatspringhill.com/models,http://highlandatspringhill.com/apartments/al/mobile/floor-plans#/,http://highlandatspringhill.com/Floor-plans.aspx
77997,,,,https://www.ravellatowncenter.com/,,https://www.ravellatowncenter.com/floor-plans/,https://www.ravellatowncenter.com/models,,https://www.ravellatowncenter.com/Floor-plans.aspx
77880,Verde at Greenbelt Station,Greenbelt,MD,http://www.verdegreenbelt.com/,http://www.verdegreenbelt.com/greenbelt/verde-at-greenbelt-station/conventional/,http://www.verdegreenbelt.com/floor-plans/,http://www.verdegreenbelt.com/models,http://www.verdegreenbelt.com/apartments/md/greenbelt/floor-plans#/,http://www.verdegreenbelt.com/Floor-plans.aspx
77834,Hanover Northgate,Oakland,CA,https://www.hanovernorthgate.com/,https://www.hanovernorthgate.com/oakland/hanover-northgate/conventional/,https://www.hanovernorthgate.com/floor-plans/,https://www.hanovernorthgate.com/models,https://www.hanovernorthgate.com/apartments/ca/oakland/floor-plans#/,https://www.hanovernorthgate.com/Floor-plans.aspx
77597,Irene Woods Apartments,Collierville,TN,http://www.edwardrose.com/communities/irenewoods,http://www.edwardrose.com/collierville/irene-woods-apartments/conventional/,http://www.edwardrose.com/floor-plans/,http://www.edwardrose.com/models,http://www.edwardrose.com/apartments/tn/collierville/floor-plans#/,http://www.edwardrose.com/Floor-plans.aspx
78039,Abberly CenterPointe,Midlothian,VA,http://www.abberlycenterpointe.com/,http://www.abberlycenterpointe.com/midlothian/abberly-centerpointe/conventional/,http://www.abberlycenterpointe.com/floor-plans/,http://www.abberlycenterpointe.com/models,http://www.abberlycenterpointe.com/apartments/va/midlothian/floor-plans#/,http://www.abberlycenterpointe.com/Floor-plans.aspx
78134,The 24,Los Angeles,CA,https://uncommondevelopers.com/apartments/the-24/,https://uncommondevelopers.com/los-angeles/the-24/conventional/,https://uncommondevelopers.com/floor-plans/,https://uncommondevelopers.com/models,https://uncommondevelopers.com/apartments/ca/los-angeles/floor-plans#/,https://uncommondevelopers.com/Floor-plans.aspx
77725,Red Oak Ranch,Amarillo,TX,https://www.redoakranch.net/pricing.html,https://www.redoakranch.net/amarillo/red-oak-ranch/conventional/,https://www.redoakranch.net/floor-plans/,https://www.redoakranch.net/models,https://www.redoakranch.net/apartments/tx/amarillo/floor-plans#/,https://www.redoakranch.net/Floor-plans.aspx
77713,Pure Redmond Apartments,Redmond,WA,https://www.essexapartmenthomes.com/apartments/pure-redmond,https://www.essexapartmenthomes.com/redmond/pure-redmond-apartments/conventional/,https://www.essexapartmenthomes.com/floor-plans/,https://www.essexapartmenthomes.com/models,https://www.essexapartmenthomes.com/apartments/wa/redmond/floor-plans#/,https://www.essexapartmenthomes.com/Floor-plans.aspx
78079,Vora Mission Valley I,San Diego,CA,https://www.voramissionvalley.com/,https://www.voramissionvalley.com/san-diego/vora-mission-valley-i/conventional/,https://www.voramissionvalley.com/floor-plans/,https://www.voramissionvalley.com/models,https://www.voramissionvalley.com/apartments/ca/san-diego/floor-plans#/,https://www.voramissionvalley.com/Floor-plans.aspx
7758,The Pointe of Ridgeland,Ridgeland,MS,https://www.caseusa.com/apartments/ms/ridgeland/pointe-of-ridgeland/,https://www.caseusa.com/ridgeland/the-pointe-of-ridgeland/conventional/,https://www.caseusa.com/floor-plans/,https://www.caseusa.com/models,https://www.caseusa.com/apartments/ms/ridgeland/floor-plans#/,https://www.caseusa.com/Floor-plans.aspx
7797,Village at Del Mar Heights,San Diego,CA,https://www.equityapartments.com/san-diego/del-mar/the-village-at-del-mar-heights-apartments,https://www.equityapartments.com/san-diego/village-at-del-mar-heights/conventional/,https://www.equityapartments.com/floor-plans/,https://www.equityapartments.com/models,https://www.equityapartments.com/apartments/ca/san-diego/floor-plans#/,https://www.equityapartments.com/Floor-plans.aspx
77796,Modera Edgewater,Miami,FL,https://www.moderaedgewatermiami.com/,https://www.moderaedgewatermiami.com/miami/modera-edgewater/conventional/,https://www.moderaedgewatermiami.com/floor-plans/,https://www.moderaedgewatermiami.com/models,https://www.moderaedgewatermiami.com/apartments/fl/miami/floor-plans#/,https://www.moderaedgewatermiami.com/Floor-plans.aspx
78085,Springs at Laurens Road,Greenville,SC,https://www.springsapartments.com/apartments/sc/greenville/springs-at-laurens-road/,https://www.springsapartments.com/greenville/springs-at-laurens-road/conventional/,https://www.springsapartments.com/floor-plans/,https://www.springsapartments.com/models,https://www.springsapartments.com/apartments/sc/greenville/floor-plans#/,https://www.springsapartments.com/Floor-plans.aspx
259733,Rosa,Vancouver,WA,https://ekoliving.life/properties/rosa/,https://ekoliving.life/vancouver/rosa/conventional/,https://ekoliving.life/floor-plans/,https://ekoliving.life/models,https://ekoliving.life/apartments/wa/vancouver/floor-plans#/,https://ekoliving.life/Floor-plans.aspx
258789,Luxe 88,Columbus,OH,https://luxe88apts.com/,https://luxe88apts.com/columbus/luxe-88/conventional/,https://luxe88apts.com/floor-plans/,https://luxe88apts.com/models,https://luxe88apts.com/apartments/oh/columbus/floor-plans#/,https://luxe88apts.com/Floor-plans.aspx
25964,Carrollton Crossing,Carrollton,GA,https://www.carrolltoncrossingapt.com/,https://www.carrolltoncrossingapt.com/carrollton/carrollton-crossing/conventional/,https://www.carrolltoncrossingapt.com/floor-plans/,https://www.carrolltoncrossingapt.com/models,https://www.carrolltoncrossingapt.com/apartments/ga/carrollton/floor-plans#/,https://www.carrolltoncrossingapt.com/Floor-plans.aspx
259386,Fairmount,Elizabeth,NJ,https://www.fairmount-towers.com/,https://www.fairmount-towers.com/elizabeth/fairmount/conventional/,https://www.fairmount-towers.com/floor-plans/,https://www.fairmount-towers.com/models,https://www.fairmount-towers.com/apartments/nj/elizabeth/floor-plans#/,https://www.fairmount-towers.com/Floor-plans.aspx
25909,Avana Creekside,Charlotte,NC,https://www.avanacreekside.com/,https://www.avanacreekside.com/charlotte/avana-creekside/conventional/,https://www.avanacreekside.com/floor-plans/,https://www.avanacreekside.com/models,https://www.avanacreekside.com/apartments/nc/charlotte/floor-plans#/,https://www.avanacreekside.com/Floor-plans.aspx
258344,,,,https://www.birchwayrivergate.com/,,https://www.birchwayrivergate.com/floor-plans/,https://www.birchwayrivergate.com/models,,https://www.birchwayrivergate.com/Floor-plans.aspx
258343,Keystone on 8th,West Des Moines,IA,https://www.keystoneon8th.com/,https://www.keystoneon8th.com/west-des-moines/keystone-on-8th/conventional/,https://www.keystoneon8th.com/floor-plans/,https://www.keystoneon8th.com/models,https://www.keystoneon8th.com/apartments/ia/west-des-moines/floor-plans#/,https://www.keystoneon8th.com/Floor-plans.aspx
258790,Studios180,Lexington,KY,https://studios180.com/,https://studios180.com/lexington/studios180/conventional/,https://studios180.com/floor-plans/,https://studios180.com/models,https://studios180.com/apartments/ky/lexington/floor-plans#/,https://studios180.com/Floor-plans.aspx
2587,The Palms at Laguna Niguel,Laguna Niguel,CA,https://www.essexapartmenthomes.com/california/orange-county-area-apartments/laguna-niguel-apartments/the-palms-laguna-niguel,https://www.essexapartmenthomes.com/laguna-niguel/the-palms-at-laguna-niguel/conventional/,https://www.essexapartmenthomes.com/floor-plans/,https://www.essexapartmenthomes.com/models,https://www.essexapartmenthomes.com/apartments/ca/laguna-niguel/floor-plans#/,https://www.essexapartmenthomes.com/Floor-plans.aspx
2585,Homestead Apartments,La Grange Park,IL,http://www.liveathomestead.com/,http://www.liveathomestead.com/la-grange-park/homestead-apartments/conventional/,http://www.liveathomestead.com/floor-plans/,http://www.liveathomestead.com/models,http://www.liveathomestead.com/apartments/il/la-grange-park/floor-plans#/,http://www.liveathomestead.com/Floor-plans.aspx
